SK_ID_CURR,TARGET
100001,0.24384711109118992
100005,0.5018506905438609
100013,0.14794325199232655
100028,0.2838776481170621
100038,0.6937720293008571
100042,0.20730470917858373
100057,0.09009096226166578
100065,0.3291350482430045
100066,0.12734867052833912
100067,0.41290694771506525
100074,0.46128456316970623
100090,0.32552172389793976
100091,0.7586348902718141
100092,0.536553602704748
100106,0.47691573166656365
100107,0.6087825992629647
100109,0.4226964046098066
100117,0.2344989488999102
100128,0.412894266711083
100141,0.15447888191441222
100150,0.21205043391231965
100168,0.08299785956611985
100169,0.29424783359780055
100170,0.47435121957631626
100171,0.3577438847206153
100172,0.564773483413916
100184,0.39645377272514887
100187,0.4698422539547624
100212,0.4978251672327948
100222,0.4317500931191022
100223,0.14038447277406457
100232,0.1438085069059013
100241,0.6672133446811892
100245,0.1291847060523793
100253,0.209076334819849
100256,0.4555338777193126
100271,0.1168348741325099
100278,0.8002181474671997
100280,0.0982999078340437
100306,0.7536137032520547
100311,0.6948354500894218
100312,0.23587147039338607
100330,0.5962031407730404
100331,0.31109354303032855
100352,0.5771608960410942
100358,0.40567499401055673
100367,0.15083091501842863
100382,0.7157069525312872
100384,0.5678111702345918
100385,0.4877669879055244
100386,0.30373254748011097
100399,0.1761631401809683
100404,0.4655831802258496
100416,0.16027323088092937
100422,0.5748547589299964
100426,0.24501057509016902
100438,0.28648942421094886
100444,0.6143445966499934
100445,0.7416323505434499
100446,0.4947919247190997
100447,0.15800828486700583
100450,0.4830275190542803
100466,0.12113028581322594
100483,0.1944060355464411
100484,0.19260559839388325
100494,0.47487867987719323
100510,0.7285554218700969
100512,0.09294296038910745
100517,0.3001061258963542
100548,0.2693290373978224
100551,0.26503174858156525
100552,0.46332141593141574
100553,0.19444097405627903
100561,0.537550824355375
100568,0.9026583258941571
100569,0.13319094815490273
100591,0.4892431631983262
100592,0.17201710650392
100602,0.5859517398396147
100607,0.3908844337800377
100613,0.5197242015997926
100617,0.6431817350335107
100618,0.47186341635693557
100622,0.4201168582480077
100625,0.624853139518662
100677,0.5763746271157681
100699,0.2649253037593395
100702,0.8563927984599071
100711,0.44577119761679096
100729,0.6873957900454054
100740,0.7917574176868687
100744,0.7818482211766165
100745,0.35950599218487334
100747,0.5819722055507642
100751,0.790824242539766
100752,0.3832461198448582
100753,0.7675026118974329
100754,0.7119405405227333
100760,0.2387794280758584
100762,0.6100862570797139
100763,0.3567006453515937
100765,0.13182027848249625
100770,0.4727383478107866
100772,0.20887054718319753
100777,0.22964685872337182
100791,0.1710593441831112
100792,0.08936689944818473
100797,0.21640812056241424
100823,0.3071236667310272
100826,0.19826633409045047
100830,0.31685479365171965
100836,0.8294383807341752
100872,0.43895587000852726
100910,0.3234228994400109
100913,0.5482124607376533
100918,0.21555131127106603
100931,0.07181493339315255
100952,0.3911685726159918
100953,0.3656147099533679
100965,0.7161988097175311
100970,0.23775912115270384
100982,0.6719802496585523
100983,0.7804816943958662
100984,0.2897507166769423
100987,0.3770175427103183
100997,0.4218220465126516
100998,0.6747250069924674
101002,0.3145079387289079
101005,0.6740383811952733
101008,0.8678896508481497
101020,0.5100741039475111
101021,0.18819357399661635
101024,0.392310323176354
101025,0.7305519264626046
101026,0.33454329112433157
101031,0.13605269909127587
101041,0.20841133528783679
101051,0.040786510223526716
101055,0.5380325879965108
101056,0.8247671942196625
101057,0.380395128032358
101064,0.1576637015680907
101079,0.5769844326812928
101087,0.19169640918833064
101090,0.20616265271568063
101092,0.5351578263120091
101097,0.5573696911108479
101099,0.18871911281559225
101107,0.6411870011185996
101118,0.4062453532334294
101125,0.5237152175753388
101126,0.1878017460899481
101128,0.11109227236807921
101136,0.4682536912794468
101140,0.7987838542284362
101149,0.6408361243611773
101160,0.5372006158306802
101169,0.7633472710215019
101181,0.2161994529588972
101186,0.15542608316321166
101190,0.4905636266457839
101193,0.5254550735414967
101194,0.5816436235832141
101198,0.6902259962716787
101200,0.20572965951745142
101204,0.22924346554673128
101211,0.3439110753472743
101213,0.5156158573882602
101223,0.3557814177383776
101225,0.5309116852128507
101237,0.579831819383024
101243,0.4432425403515887
101244,0.5770286804415062
101258,0.17131810914068854
101259,0.7345223101323823
101268,0.585427187989821
101269,0.15134282365132598
101271,0.5509040141117567
101279,0.34913053179303644
101281,0.4485805337238294
101287,0.1810850761377044
101292,0.2867554440672991
101294,0.23231514466941328
101296,0.4607510854324216
101297,0.16594969568257975
101299,0.31989183238261915
101301,0.34475745816562237
101305,0.49204967835188074
101308,0.5744981437223983
101318,0.15758663206238138
101327,0.7806644433829418
101329,0.15440609954019774
101332,0.29587335996057446
101337,0.4773672892178235
101343,0.1682984699367242
101345,0.21972748596553404
101346,0.15391189826086762
101353,0.1447946203722984
101354,0.6217581090920966
101355,0.7065947433596971
101356,0.16916302126076785
101362,0.3687878987117722
101363,0.8426946867970839
101365,0.1752199642937499
101366,0.5640285735522239
101367,0.6874807150082395
101368,0.1437921084551209
101374,0.6073231685306684
101380,0.10953234298769765
101383,0.22536106871364725
101398,0.14318116099092348
101399,0.7608499742469998
101401,0.7953456604928739
101412,0.28497200993781596
101426,0.4777759308093307
101427,0.8657105863568331
101428,0.7042090906523911
101429,0.7780459261287547
101434,0.31302545556338435
101440,0.5808271086600746
101448,0.5597083537327867
101449,0.4803426590887656
101465,0.14137750314857606
101467,0.15223747794495213
101472,0.5333057841404725
101478,0.5859903655575373
101497,0.2974711233573939
101504,0.5847014903182641
101547,0.1686700435083871
101548,0.5827300586176932
101555,0.5633624255552258
101570,0.22106635316406154
101572,0.45506718650222755
101578,0.2598294230145334
101580,0.6707762575022925
101588,0.6321456926918122
101602,0.2548537554965969
101610,0.4275975989787097
101614,0.3849663569877444
101616,0.21059111770635058
101643,0.6439679389217358
101644,0.29680120499490575
101649,0.3207838142112925
101650,0.6304281445841403
101665,0.15153790848781676
101667,0.560240824202272
101669,0.36983542726583685
101674,0.4633388459111254
101675,0.13259477084076082
101678,0.4598200392877271
101682,0.3409333340517922
101686,0.38950079118245895
101697,0.7386693272860014
101700,0.8762614382751333
101711,0.20087988981125113
101714,0.3092364006253009
101715,0.8288293002315745
101728,0.27337441246486177
101732,0.5035975190350067
101757,0.6126861093167405
101758,0.23305284680657024
101759,0.5542101344874336
101762,0.11014437792173234
101764,0.4461801526028636
101780,0.8504914110773876
101784,0.13356799163317143
101789,0.15722390347133886
101816,0.54892756757933
101819,0.21749033443476623
101827,0.1278356347638736
101863,0.564639720127226
101867,0.4719897565774135
101870,0.1210180840909857
101873,0.8117145994206899
101878,0.5578875429654223
101879,0.16654983752047675
101880,0.2221181884230427
101887,0.3246400936086787
101897,0.21993837071136857
101901,0.5164836370341319
101903,0.7337138163312638
101920,0.1474777453414267
101921,0.34047881106583205
101922,0.3713868315968905
101961,0.5664237643013251
101962,0.12743542614985817
101971,0.33448175430624505
101976,0.8509807123703381
102002,0.586572270677902
102005,0.3319026567475946
102007,0.8214043756753916
102017,0.13218369632947785
102019,0.7969837567504472
102029,0.2054428175266641
102051,0.617476568924802
102052,0.0924642605133296
102054,0.15279375281951746
102062,0.47385943948569476
102067,0.6453189476420557
102068,0.3837229975861724
102070,0.2864983226023222
102090,0.45127783550716993
102092,0.3069526911234994
102099,0.6205739227743579
102100,0.2601726806501725
102112,0.5504570597725003
102113,0.24648023025936375
102122,0.7758147595213498
102123,0.3419765253281726
102125,0.30685211001581214
102126,0.7712432593249399
102146,0.3089366057533738
102147,0.6049762092617996
102151,0.3024419039695296
102158,0.6065428307293953
102159,0.24903939140617273
102162,0.2994651797531328
102165,0.3657197306828752
102166,0.12163580099398981
102174,0.1262028951582341
102193,0.7185110830903644
102198,0.3017256537379569
102205,0.5528197233300678
102206,0.14170496011464953
102218,0.22265074211286268
102221,0.17276809189732978
102230,0.41621517412162934
102238,0.36612961748337985
102248,0.33387533250578394
102252,0.7857590239901049
102259,0.3774807771042834
102262,0.6241268541982196
102273,0.4555674612205793
102286,0.6499572113792358
102293,0.10821231140185392
102294,0.2879744005514803
102296,0.24680316878563666
102298,0.4928656339126193
102303,0.26180466484095943
102309,0.3933554739222642
102315,0.24941420764877387
102340,0.2606942054169633
102342,0.41372752787482814
102344,0.2865241943305564
102346,0.5607826950727175
102347,0.09348502066319504
102374,0.420080691513305
102380,0.12481173121144867
102387,0.22691546128325968
102393,0.1588829148529585
102403,0.1368480518190069
102413,0.30727793479683807
102414,0.11911090925161621
102415,0.3379711296258375
102416,0.4804270325821539
102439,0.36150456555409916
102441,0.29318623354316153
102443,0.07654461198276717
102444,0.4500927993847937
102445,0.5052125592024179
102448,0.27899069006446375
102449,0.3517215946920409
102450,0.7159071056455151
102456,0.12267932568508377
102458,0.5780005488365059
102459,0.29697711812651545
102465,0.12387056403702652
102470,0.7157246890315738
102471,0.3263262300666238
102475,0.334335717640764
102476,0.6562721148129526
102506,0.3411769058665277
102509,0.31861303181980627
102519,0.2421197988238804
102522,0.3209603013600309
102545,0.2447142572665814
102549,0.30333155935472755
102562,0.10810789094596512
102563,0.2018989828634874
102568,0.6685158329812686
102582,0.38895606523335546
102592,0.12052006106049834
102597,0.5973313530843628
102605,0.3037581472546681
102614,0.1597996433001982
102617,0.6482640810618379
102634,0.41907220047472704
102652,0.301119034391007
102655,0.0656781888249634
102671,0.4928354553756059
102694,0.7311701047106021
102701,0.352145293389607
102703,0.13098712724038888
102704,0.18640126158512466
102713,0.09729520378512035
102720,0.6246103628712544
102731,0.30382345921743253
102733,0.2531223966505009
102749,0.165100216523567
102755,0.4131819991260248
102763,0.1463367127072239
102770,0.421609218543608
102772,0.5755703204349727
102799,0.7140514123743087
102838,0.17661359588288034
102854,0.28639860193852
102862,0.6699052556084865
102863,0.25163705560145583
102867,0.16306405694646492
102868,0.07327306072592867
102878,0.47345777771618713
102887,0.2190150358851976
102898,0.8069260174073102
102904,0.52614570639502
102912,0.3690483994941095
102919,0.2453227516919887
102927,0.5389007058558161
102932,0.4784188747194642
102933,0.50755180087498
102935,0.1704473502819215
102958,0.5443985919921477
102969,0.669990745068892
102971,0.2557808143672854
102975,0.30503353680035733
102979,0.4849544768817982
102982,0.09713849170226438
102987,0.5671084813230142
102989,0.27976217485395766
102995,0.5482972893147717
102996,0.18093101893077734
103000,0.35038630887880656
103001,0.44522410060852063
103004,0.31969927898373734
103010,0.1686226705701963
103025,0.7753957826620932
103029,0.24073501028991123
103046,0.5899406751840199
103056,0.3821237251453153
103062,0.5929580599193137
103078,0.1602811766025614
103083,0.14032035136172863
103092,0.37913448850598824
103096,0.44161770821281326
103097,0.5655864664077562
103102,0.751006390322337
103112,0.30577475439623064
103132,0.28058894954186747
103144,0.6263944594381048
103145,0.5818291424720634
103146,0.10818736305797443
103147,0.5336613428018894
103158,0.09768616962672833
103171,0.4352804656449427
103173,0.22245460155345417
103184,0.2659037459658707
103195,0.7286185490308363
103196,0.29613245339205446
103206,0.08320550434882655
103230,0.7684937200906362
103231,0.7092514585224745
103232,0.2401828553566172
103239,0.4935121161833375
103240,0.7036596691237476
103243,0.21643636638745062
103252,0.6180501123680764
103258,0.2233905229727729
103259,0.6738669472372452
103279,0.17439423700980455
103280,0.05740704989762539
103286,0.1411632050000963
103287,0.879850837482738
103290,0.1385856424481724
103298,0.2721824551289026
103315,0.10707492741838039
103319,0.352360675380404
103334,0.6885810360325211
103336,0.4739649380015055
103345,0.2842614496933493
103368,0.22174922867272046
103371,0.7177082509037378
103377,0.2171586944020258
103398,0.1672965389694943
103404,0.3761300332781963
103408,0.6698934517869621
103410,0.41340697030853524
103418,0.21906479623016348
103420,0.7335929591928163
103432,0.5135801976671326
103433,0.17528533057784484
103436,0.15128902215636986
103440,0.22424438290744952
103453,0.42859791026402955
103459,0.268920871123495
103460,0.2667609218873176
103461,0.1331455364137605
103462,0.33526825171597996
103473,0.49881773122034084
103474,0.17757239989132548
103475,0.7561307523488128
103478,0.6922327815696404
103480,0.5738154405803059
103484,0.21347971891790968
103494,0.6219431185380693
103513,0.32566455475800715
103515,0.5341074965125029
103516,0.7760870456423549
103525,0.5807875960155634
103541,0.8277429933393845
103544,0.1482700356332655
103562,0.8243925447052771
103570,0.8454038251816985
103572,0.7679528375663094
103574,0.2126419481446542
103575,0.361215668734318
103591,0.48809179820179616
103594,0.2879081480842347
103609,0.28534795121407946
103613,0.44488715139835067
103614,0.22907469708645367
103615,0.2399048910030912
103624,0.3337986806013693
103625,0.7124425626824322
103628,0.8189578493027796
103629,0.11745679858052269
103647,0.3435582601146768
103648,0.3916115020068831
103651,0.32818271040201646
103658,0.10881423704038949
103668,0.3889854538642857
103669,0.2672522254583064
103676,0.3000936265307103
103682,0.44900352926360765
103683,0.19177555844510355
103689,0.13656777817811017
103725,0.26945277581899363
103733,0.5786783526133534
103744,0.17077755961696264
103762,0.5258428266530963
103771,0.8485272124050536
103773,0.063113080910498
103783,0.38124300949070566
103784,0.31170943590086303
103808,0.07981729835696298
103812,0.461320370439175
103813,0.4871474460738164
103814,0.4448625680285932
103818,0.6777484174394539
103824,0.1993478080732212
103828,0.1049693030222591
103830,0.8126883420058617
103840,0.1146094061530282
103842,0.6190120377691489
103847,0.7324123260493742
103848,0.42097212793900046
103851,0.16963606949832272
103854,0.5926377008316784
103857,0.6385914078647342
103861,0.09962807927699793
103862,0.4138611667946041
103865,0.28343407767032364
103870,0.0752540637492436
103876,0.24490683753270145
103891,0.8935516616658313
103908,0.5781657917201666
103914,0.5425408204208892
103918,0.5291337671352149
103940,0.1735422556239934
103963,0.5756443348421785
103966,0.45213081753194695
103971,0.7595663008530669
103980,0.6474141597031094
103984,0.42134380915622094
103985,0.32835653710813134
103998,0.7660607999463624
104019,0.09273536941684979
104026,0.2612110319157081
104035,0.604373885504347
104044,0.3823791694674387
104045,0.2921641800410788
104047,0.7632970871590821
104051,0.2131124884406351
104058,0.4363103476702003
104063,0.14727001987629434
104066,0.6909445923524797
104087,0.1462357413682618
104089,0.4418452118156889
104095,0.26677988553902593
104098,0.6225040569707101
104104,0.1922052028180732
104110,0.8080318752313581
104120,0.2523745312414733
104122,0.2730756156470272
104131,0.23395743656131665
104132,0.49500501109406525
104135,0.22746153014204534
104136,0.18690825942521377
104149,0.3600698818001397
104150,0.38488875750710083
104156,0.8554940692472861
104165,0.5391509514086035
104175,0.2345480855385877
104179,0.46550579911820766
104184,0.5457237683160379
104206,0.12441632344265383
104216,0.8210314083511803
104230,0.7003421723128758
104257,0.22190631795102594
104272,0.14158485773649054
104273,0.5410361565622552
104278,0.23827955898922898
104294,0.7372033971289944
104295,0.17808451705172154
104297,0.2625560796266622
104298,0.4272680436789943
104308,0.4668743030351783
104318,0.2566256927773585
104319,0.49598078005018675
104320,0.7327120702579231
104327,0.6372252456739902
104334,0.4459730418750572
104344,0.4858483634761801
104350,0.23805725972058345
104351,0.465911405589851
104354,0.2719119518724926
104369,0.5970062235995603
104376,0.6047085072463999
104381,0.2694695542126165
104384,0.4665504292648607
104391,0.16027516601953357
104394,0.22963563913417329
104398,0.8154847409447972
104402,0.12570176222918808
104408,0.5033632964977323
104409,0.17059676712024233
104410,0.8604519609956147
104412,0.46662712835417053
104417,0.50693732266476
104424,0.3885307224032861
104426,0.1478334324285614
104435,0.3835240107202253
104445,0.2991454049128073
104458,0.10847552089482537
104460,0.2813014477064347
104466,0.1097974204612521
104472,0.4307326338035169
104473,0.49381406815592455
104479,0.1447605210543739
104480,0.16413045133189627
104482,0.51959146535174
104499,0.12308709379049049
104501,0.07479313136441555
104502,0.16537798432835837
104506,0.7024141624903597
104510,0.0819750250122396
104512,0.2865357166998071
104520,0.7548141941702362
104528,0.3942334041412041
104529,0.1720945206690167
104541,0.3606139102638842
104578,0.222839940881566
104584,0.3293990853717732
104588,0.587824648957543
104602,0.6968109618608574
104610,0.1584766564037019
104611,0.771814101160462
104618,0.530779474122798
104620,0.43077556817027307
104622,0.10218815169160135
104624,0.3262646845532181
104625,0.669344130943647
104634,0.3681166795654456
104639,0.5741763026476447
104646,0.2050304760847605
104647,0.3375550833586035
104652,0.2614125713529573
104670,0.6173476362228734
104677,0.11289964156009513
104685,0.6055208890511021
104691,0.27166617351734285
104696,0.5400626640818602
104699,0.08437474249449577
104712,0.39593165053355533
104714,0.1625395430663738
104717,0.4507413353738974
104718,0.1705995322985588
104740,0.3825399977771438
104741,0.18704397989482274
104743,0.04555805146358022
104744,0.15264166522201514
104747,0.5224650741120341
104767,0.3726942287893076
104772,0.7473919108249292
104776,0.797294912575079
104779,0.1810776038005763
104814,0.20483142999909085
104815,0.16329981040235386
104830,0.5204057665195008
104831,0.589368962187722
104833,0.30330253834315785
104839,0.22950037626498374
104840,0.13793274179470327
104860,0.5916500124731238
104861,0.18189472127342704
104866,0.3944824896569602
104870,0.22954473775946585
104877,0.45141690523471123
104878,0.08878862779774811
104879,0.13617393195639746
104880,0.43583728335517935
104899,0.16041032971325392
104906,0.3084829322616295
104907,0.5810052580623126
104913,0.7097702870896704
104916,0.5216208306716323
104921,0.4388010457040946
104930,0.2899537557184187
104931,0.8010679758000097
104936,0.25456556733322744
104937,0.33275045851070517
104942,0.1565737876057492
104943,0.400489958428838
104969,0.48537517114697326
104972,0.7964321550123344
104988,0.6014181372757996
105013,0.23209592338813487
105015,0.1255013910515939
105019,0.34880954883311843
105027,0.3118748859896262
105030,0.5054851401143406
105035,0.8499756515768238
105041,0.14464672985200397
105051,0.6554898489752419
105056,0.28884093564946633
105067,0.8947133796665508
105071,0.4997397868872061
105072,0.11336620156193906
105074,0.3755033413038302
105091,0.39669491801752704
105101,0.35197641196009466
105103,0.30917685367446673
105134,0.4053595277276179
105139,0.23294380385778402
105142,0.4917374501042716
105146,0.4277552783772961
105163,0.33070196264068064
105168,0.4821915524918121
105172,0.15663044500015866
105176,0.8643147096498764
105195,0.27430927916965975
105196,0.7794025997085847
105197,0.13819727793381056
105203,0.31739958691753023
105223,0.449756297326375
105227,0.6934723324821519
105228,0.16237501373433422
105230,0.6991592420259592
105231,0.7382360838318177
105239,0.22652620581991179
105242,0.42627618821319807
105244,0.33002840519992793
105245,0.3453488101372611
105248,0.2163450323983387
105249,0.3446763738934058
105266,0.611054549498412
105271,0.8029941048761164
105276,0.5155828122346822
105282,0.26468668462477707
105292,0.5009443067391341
105297,0.10766922724358233
105332,0.4216663336090175
105333,0.145546139630432
105343,0.38958543208221674
105344,0.26695745233578594
105345,0.5970824675944013
105357,0.36866478682046894
105359,0.3855859000427898
105366,0.3572218993502878
105367,0.3529634640050294
105370,0.10040977050710964
105377,0.2023826083456356
105390,0.2906620823491967
105399,0.05628950612284782
105403,0.5148753430018579
105404,0.4110600773512753
105414,0.24541127406764868
105417,0.46668072002559186
105425,0.6760727332721337
105452,0.5178752115268094
105454,0.5685660590262144
105456,0.4531686672103131
105470,0.28877226479190055
105471,0.11179197162382526
105483,0.5614156006340235
105493,0.6102336546723188
105508,0.4903975717202405
105514,0.4031402479622679
105515,0.13032043088770826
105528,0.8405680175486154
105529,0.15885525200125966
105531,0.3832086340438122
105532,0.42054733052492616
105558,0.0887885926682639
105574,0.12174425364450277
105578,0.09509054731205639
105584,0.7628303526685686
105595,0.5314023842202766
105617,0.696072768329028
105618,0.36227283746217515
105621,0.23106538987111608
105625,0.43857080938748105
105629,0.32118646594414757
105630,0.1594815916504047
105634,0.2525704750264232
105635,0.20110976013015408
105641,0.5369287861091996
105647,0.5663233596423354
105648,0.47813743202852066
105655,0.2529920579265314
105657,0.18958006959307733
105672,0.6266085438203925
105678,0.7348729055189889
105682,0.5221982344777384
105691,0.4199661899645425
105692,0.2867413540854766
105706,0.3736600904647272
105712,0.34985335563321096
105720,0.2566869097536286
105734,0.11002519609709142
105735,0.2856943165376473
105736,0.6853629529494605
105737,0.15867429538777697
105738,0.6889658541507231
105740,0.6385138360715595
105744,0.34312165809175177
105747,0.3999273501323602
105749,0.6239070204731917
105754,0.37712202250867277
105758,0.3260389357660713
105760,0.40513133787466443
105767,0.6514363257133174
105784,0.6288227790916124
105791,0.19066825510938154
105802,0.7276128962120363
105807,0.6653596119932753
105809,0.21548243826076013
105816,0.3731776053916216
105817,0.165059738349905
105824,0.4282748767275351
105832,0.3942276964870118
105856,0.1985017810109912
105865,0.15975412172260786
105899,0.7680544937191394
105906,0.10788237125166049
105916,0.47506530120232104
105923,0.3918987935452389
105937,0.4625397495301445
105965,0.19465170692472755
105966,0.31236681600497723
105968,0.4461604495763447
105973,0.2120474901107268
105976,0.6201844416760027
105978,0.41625199792720907
105979,0.3004616298972696
105991,0.5084545469967076
105998,0.6271013869971543
105999,0.14084232445870865
106000,0.7309472883237723
106001,0.21558926277500728
106010,0.500326043002292
106011,0.1300143098037764
106013,0.7672323352187171
106015,0.1324260961220686
106026,0.13660760635842367
106032,0.19627063626836633
106035,0.8274364657210044
106040,0.4016155783502595
106041,0.7709775828049221
106044,0.15105313864116926
106053,0.6598205369199714
106054,0.09494736569825336
106065,0.7081946109429182
106081,0.3318522924309655
106083,0.4172959693012348
106087,0.27371631142423203
106090,0.7386866709928348
106101,0.12911728838703368
106102,0.2939080393211496
106109,0.4050968600363551
106116,0.5235887468294975
106150,0.08680923770792738
106155,0.6525201059790966
106166,0.08746286062391675
106176,0.7487556092652345
106189,0.21544319413731627
106199,0.5486729765456414
106205,0.6067546004865964
106206,0.21223242810124912
106211,0.2156234094363494
106214,0.23658867092270136
106216,0.3562026631174354
106217,0.3248506404758689
106225,0.39194559431439924
106249,0.3821641808400704
106256,0.580873597685269
106258,0.22305938370511524
106261,0.2547876601256444
106262,0.5475198916450962
106264,0.07960160674826355
106271,0.24544455287884248
106276,0.30520081651508574
106277,0.6299605422727679
106286,0.47810300724917526
106293,0.1858962602624638
106295,0.4394372028055115
106296,0.2916110916152274
106297,0.6296733462760907
106298,0.30978066058669756
106311,0.22947082539702307
106314,0.43351988644654904
106320,0.3166991399580652
106334,0.40047587651245675
106346,0.6694328537449903
106347,0.24714060590775305
106349,0.32770052320028586
106354,0.37133341139696885
106360,0.19467307033765013
106373,0.5537674930995854
106377,0.42206805649853246
106386,0.6858572985880543
106387,0.21526552197631246
106391,0.15765026837818097
106401,0.7571323993978368
106411,0.5398817965359426
106413,0.8399169914353379
106426,0.5303370930845096
106427,0.3990937287362084
106428,0.6001025047118577
106434,0.33152721590320666
106438,0.31883509636632307
106440,0.33048854589304105
106441,0.16045731318746648
106452,0.48338163561467096
106453,0.3618404898153512
106454,0.23271179539962591
106457,0.6182593669349257
106484,0.31336074603113806
106488,0.6483562147871015
106491,0.6999510432159454
106514,0.5134268264077311
106527,0.4800535283256358
106528,0.3272182076626279
106529,0.06161776547783904
106534,0.6175838543675207
106550,0.7145717733262263
106577,0.1635773248797262
106585,0.46469623123020487
106590,0.10429363855044771
106607,0.3204800382836125
106610,0.5625672868489278
106611,0.3873553716252956
106612,0.34633479896251246
106624,0.2641009990669677
106631,0.0637580788180514
106647,0.8255289610133489
106660,0.7010573530293109
106674,0.19125400584842658
106687,0.240992100920564
106712,0.3768440257529668
106713,0.4022399317749421
106717,0.3695184517668786
106720,0.289607488623525
106721,0.5447018695344953
106724,0.47283559943006237
106735,0.5229998538728822
106739,0.2929749909770709
106740,0.47071961966272663
106754,0.39740011772213646
106760,0.7831859081227328
106761,0.47617739858377806
106784,0.653485849438553
106787,0.3792989668822616
106797,0.1399396980985872
106798,0.50221406485242
106802,0.7127831096342836
106803,0.41382017452676123
106804,0.7811098814259472
106805,0.1704128792342805
106810,0.6638690616205296
106812,0.7534162770619065
106813,0.5355440915797098
106817,0.5682329769065391
106822,0.3892444632354556
106823,0.15617059008964385
106827,0.1996406094893955
106841,0.5386186299252554
106851,0.7146472230787995
106852,0.3634558969960738
106853,0.594911571139304
106854,0.8680295997908059
106861,0.2889033824732415
106873,0.4127428270347647
106877,0.27398932666530423
106878,0.11597932532940183
106881,0.5116729306012735
106900,0.10242321745071346
106906,0.19496054019167178
106907,0.6501018865185193
106914,0.7015367489391899
106916,0.4899914127215944
106924,0.14838579306137734
106931,0.4008945611274878
106936,0.47856282301800435
106937,0.6426273639891169
106938,0.17799358020674746
106939,0.5356595228601164
106943,0.4622838764094419
106944,0.7423292645802555
106967,0.4304712404599434
106980,0.21424423429128825
106986,0.33565901552523686
106987,0.1611225627590185
106990,0.192986349941316
107013,0.11688998480079371
107023,0.4381776690237247
107033,0.22872370379648216
107037,0.5105815885054604
107048,0.24154274964439817
107071,0.2552293761121492
107081,0.06890260255353454
107113,0.5159701267658776
